ID,OBJECT,OBJECT-TYPE,RA,DEC,DATE-OBS,EXPTIME,EXPTIME_initial,TMS-LST,TME-LST,TMS-LT,TME-LT,TELESCOPE,Решетка,Щель,ЭОП,Коллиматор,Масштаб камеры,Катод,Камера,Позиционный угол,Сечение,Спектрограф,OBSERVER,"TEMPERAT, C",SKYCOND,OBSNOTE,DETNAME,EMULSION,METHOD,FOCUS,NOTES,SCANNOTE,Длины волн,FILTER,PLATNOTE,RA-sim,DEC-sim,EQ-ORIG-sim
XXXI-3-4,MRK506,active_galactic_nuclei,,,03-04.11.1988,20m,20m,20h45m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-9,Field MRK507,field-of-view; active_galactic_nuclei,,,03-04.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-8,Field MRK507,field-of-view; active_galactic_nuclei,,,03-04.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-7,MRK507,active_galactic_nuclei,,,03-04.11.1988,25m,25m,21h25m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-21,Field NGC7469,field-of-view; active_galactic_nuclei,,,03-04.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-20,Field NGC7469,field-of-view; active_galactic_nuclei,,,03-04.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-19,NGC7469,active_galactic_nuclei,,,03-04.11.1988,20m,20m,00h15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-8,Field Q Cyg1876,field-of-view,,,04-05.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-9,Field Q Cyg1876,field-of-view,,,04-05.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-7,Q Cyg1876,,,,04-05.11.1988,20m,20m,22h00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-3,Field MRK506,field-of-view; active_galactic_nuclei,,,04-05.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-2,Field MRK506,field-of-view; active_galactic_nuclei,,,04-05.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-19,MRK506,active_galactic_nuclei,,,04-05.11.1988,30m,30m,20h05m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-6,Field MRK507,field-of-view; active_galactic_nuclei,,,04-05.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-5,Field MRK507,field-of-view; active_galactic_nuclei,,,04-05.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-3-4,MRK507,active_galactic_nuclei,,,04-05.11.1988,30m,30m,21h00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-4-24,Field MRK1,field-of-view; active_galactic_nuclei,,,03-04.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-4-23,Field MRK1,field-of-view; active_galactic_nuclei,,,03-04.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-4-22,MRK1,active_galactic_nuclei,,,03-04.11.1988,20m,20m,1h11m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-4,Calibration,calibration,,,03-04.11.1988,"6m,3m,1.5m","6m,3m,1.5m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-4-11,Field V1760 Cyg,variable-stars; field-of-view,,,04-05.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-4-12,Field V1760 Cyg,variable-stars; field-of-view,,,04-05.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-4-13,Field V1760 Cyg,variable-stars; field-of-view,,,04-05.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-4-10,V1760 Cyg,variable-stars,,,04-05.11.1988,20m,20m,22h38m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-4-14,IIzw136,,,,04-05.11.1988,30m,30m,23h50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-4-15,Field IIzw136,field-of-view,,,04-05.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-4-16,Field IIzw136,field-of-view,,,04-05.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-4-18,MRK533,active_galactic_nuclei,,,11-12.11.1988,30m,30m,23h14m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-4-19,Field MRK533,field-of-view; active_galactic_nuclei,,,11-12.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-4-20,Field MRK533,field-of-view; active_galactic_nuclei,,,11-12.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-10,Field MRK595,field-of-view; active_galactic_nuclei,,,08-09.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-9,Field MRK595,field-of-view; active_galactic_nuclei,,,08-09.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-8,MRK595,active_galactic_nuclei,,,08-09.11.1988,40m,40m,3h14m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-7,Field MRK352,field-of-view; active_galactic_nuclei,,,08-09.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-6,Field MRK352,field-of-view; active_galactic_nuclei,,,08-09.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-5,MRK352,active_galactic_nuclei,,,08-09.11.1988,35m,35m,2h12m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-20,Field Srg1,field-of-view,,,08-09.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-19,Field Srg1,field-of-view,,,08-09.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-18,Srg1,,,,08-09.11.1988,40m,40m,22h56m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-11,Field MRK304,galaxies; field-of-view; active_galactic_nuclei,,,08-09.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-10,Field MRK304,galaxies; field-of-view; active_galactic_nuclei,,,08-09.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-9,Field MRK304,galaxies; field-of-view; active_galactic_nuclei,,,08-09.11.1988,20s,20s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-8,MRK304,galaxies; active_galactic_nuclei,,,08-09.11.1988,30m,30m,20h20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-4,Field Srg5,field-of-view,,,08-09.11.1988,5s,5s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-3,Field Srg5,field-of-view,,,08-09.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-16,Field MRK541,field-of-view; active_galactic_nuclei,,,08-09.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-5-17,Field MRK541,field-of-view; active_galactic_nuclei,,,08-09.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-17,NGC7469,active_galactic_nuclei,,,04-05.11.1988,30m,30m,0h37m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-18,Field NGC7469,field-of-view; active_galactic_nuclei,,,04-05.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-19,Field NGC7469,field-of-view; active_galactic_nuclei,,,04-05.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-23,Field MRK348,field-of-view; active_galactic_nuclei,,,08-09.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-22,Field MRK348,field-of-view; active_galactic_nuclei,,,08-09.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-21,MRK348,active_galactic_nuclei,,,08-09.11.1988,40m,40m,23h55m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-14,Field MRK530,field-of-view; active_galactic_nuclei,,,08-09.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-13,Field MRK530,field-of-view; active_galactic_nuclei,,,08-09.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-12,MRK530,active_galactic_nuclei,,,08-09.11.1988,30m,30m,21h10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-16,MRK3,active_galactic_nuclei,,,08-09.11.1988,15m,15m,5h55m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-17,MRK3,active_galactic_nuclei,,,08-09.11.1988,8m,8m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-28,MRK3,active_galactic_nuclei,,,08-09.11.1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-30,MRK705,galaxies; active_galactic_nuclei,,,09-10.11.1988,40m,40m,5h39m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-31,Field MRK705,galaxies; field-of-view; active_galactic_nuclei,,,09-10.11.1988,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-32,Field MRK705,galaxies; field-of-view; active_galactic_nuclei,,,09-10.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-33,MRK705,galaxies; active_galactic_nuclei,,,09-10.11.1988,30m,30m,6h25m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-28,Field MRK3,field-of-view; active_galactic_nuclei,,,09-10.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXXI-6-29,Field MRK3,field-of-view; active_galactic_nuclei,,,09-10.11.1988,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-16,Field NGC4406,galaxies; field-of-view,,,07-08.03.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-17,NGC4406,galaxies,,,07-08.03.1994,10m,10m,5h03m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-18,NGC4406,galaxies,,,07-08.03.1994,5m,5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-19,NGC4406,galaxies,,,07-08.03.1994,2m,2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-1,MRK3,active_galactic_nuclei,,,11-12.03.1994,15m,15m,22h25m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-2,MRK3,active_galactic_nuclei,,,11-12.03.1994,10m,10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-3,MRK3,active_galactic_nuclei,,,11-12.03.1994,15m,15m,23h00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-4,MRK3,active_galactic_nuclei,,,11-12.03.1994,10m,10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-5,MRK3,active_galactic_nuclei,,,11-12.03.1994,15m,15m,23h35m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-6,MRK3,active_galactic_nuclei,,,11-12.03.1994,10m,10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-7,MRK3,active_galactic_nuclei,,,11-12.03.1994,15m,15m,0h10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-8,MRK3,active_galactic_nuclei,,,11-12.03.1994,10m,10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-9,Field MRK3,field-of-view; active_galactic_nuclei,,,11-12.03.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-10,Field MRK3,field-of-view; active_galactic_nuclei,,,11-12.03.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-3,NGC3516,active_galactic_nuclei,,,13-14.05.1994,15m,15m,23h40m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-4,NGC3516,active_galactic_nuclei,,,13-14.05.1994,20m,20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-5,NGC3516,active_galactic_nuclei,,,13-14.05.1994,15m,15m,0h30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-2-6,NGC3516,active_galactic_nuclei,,,13-14.05.1994,20m,20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-1,MRK766,galaxies; active_galactic_nuclei,,,12-13.05.1994,20m,20m,23h06m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-2,MRK766,galaxies; active_galactic_nuclei,,,12-13.05.1994,20m,20m,23h28m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-3,MRK766,galaxies; active_galactic_nuclei,,,12-13.05.1994,20m,20m,0h40m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-4,NGC5548,active_galactic_nuclei,,,12-13.05.1994,10m,10m,2h55m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-6,Field NGC5548,field-of-view; active_galactic_nuclei,,,12-13.05.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-7,Field NGC5548,field-of-view; active_galactic_nuclei,,,12-13.05.1994,20s,20s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-11,Field MRK506,field-of-view; active_galactic_nuclei,,,01-02.07.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-1,Field NGC3516,field-of-view; active_galactic_nuclei,,,13-14.05.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-2,Field NGC3516,field-of-view; active_galactic_nuclei,,,13-14.05.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-7,Field NGC5548,field-of-view; active_galactic_nuclei,,,13-14.05.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-8,Field NGC5548,field-of-view; active_galactic_nuclei,,,13-14.05.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-9,NGC5548,active_galactic_nuclei,,,13-14.05.1994,20m,20m,1h45m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-10,NGC5548,active_galactic_nuclei,,,13-14.05.1994,20m,20m,2h20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-11,NGC5548,active_galactic_nuclei,,,13-14.05.1994,20m,20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-12,NGC5548,active_galactic_nuclei,,,13-14.05.1994,20m,20m,3h15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-13,NGC5548,active_galactic_nuclei,,,13-14.05.1994,20m,20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-14,Field MRK506,field-of-view; active_galactic_nuclei,,,13-14.05.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-15,Field MRK506,field-of-view; active_galactic_nuclei,,,13-14.05.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-16,MRK506,active_galactic_nuclei,,,13-14.05.1994,30m,30m,4h20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-3-17,MRK506,active_galactic_nuclei,,,13-14.05.1994,15m,15m,4h50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-1,NGC5548,active_galactic_nuclei,,,12-13.05.1994,10m,10m,3h10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-2,NGC5548,active_galactic_nuclei,,,12-13.05.1994,10m,10m,4h00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-3,NGC5548,active_galactic_nuclei,,,12-13.05.1994,10m,10m,4h15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-8,Field NGC5548,field-of-view; active_galactic_nuclei,,,12-13.05.1994,25s,25s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-9,Field NGC5548,field-of-view; active_galactic_nuclei,,,12-13.05.1994,30s,30s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-1,Field NGC4151,field-of-view; active_galactic_nuclei,,,14-15.06.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-2,Field NGC4151,field-of-view; active_galactic_nuclei,,,14-15.06.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-3,NGC4151,active_galactic_nuclei,,,14-15.06.1994,3m,3m,0h25m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-4,NGC4151,active_galactic_nuclei,,,14-15.06.1994,2m,2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-5,NGC4151,active_galactic_nuclei,,,14-15.06.1994,1m,1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-9,Field NGC4550,galaxies; field-of-view,,,14-15.06.1994,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-10,Field NGC4550,galaxies; field-of-view,,,14-15.06.1994,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-11,NGC4550,galaxies,,,14-15.06.1994,20m,20m,1h20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-12,NGC4550,galaxies,,,14-15.06.1994,5m,5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-4-13,Field MRK474,field-of-view; active_galactic_nuclei,,,14-15.06.1994,20s,20s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-14,Field MRK474,field-of-view; active_galactic_nuclei,,,14-15.06.1994,20s,20s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-15,MRK474,active_galactic_nuclei,,,14-15.06.1994,30m,30m,2h20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-16,MRK474,active_galactic_nuclei,,,14-15.06.1994,20m,20m,3h00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-17,Field MRK817,galaxies; field-of-view; active_galactic_nuclei,,,14-15.06.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-18,Field MRK817,galaxies; field-of-view; active_galactic_nuclei,,,14-15.06.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-19,MRK817,galaxies; active_galactic_nuclei,,,14-15.06.1994,20m,20m,3h55m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-20,MRK817,galaxies; active_galactic_nuclei,,,14-15.06.1994,15m,15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-1,Field NGC4550,galaxies; field-of-view,,,16-17.04.1994,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-2,NGC4550,galaxies,,,16-17.04.1994,20m,20m,1h30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-3,NGC4550,galaxies,,,16-17.04.1994,5m,5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-4,Field MRK176,field-of-view; active_galactic_nuclei,,,16-17.04.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-5,Field MRK176,field-of-view; active_galactic_nuclei,,,16-17.04.1994,20s,20s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-6,MRK176,active_galactic_nuclei,,,16-17.04.1994,30m,30m,2h25m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-7,Field MRK231,galaxies; field-of-view; active_galactic_nuclei,,,16-17.04.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-8,Field MRK231,galaxies; field-of-view; active_galactic_nuclei,,,16-17.04.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-9,MRK231,galaxies; active_galactic_nuclei,,,16-17.04.1994,20m,20m,3h30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-10,MRK231,galaxies; active_galactic_nuclei,,,16-17.04.1994,15m,15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-5-11,MRK231,galaxies; active_galactic_nuclei,,,16-17.04.1994,15m,15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-6-1,Field NGC4151,field-of-view; active_galactic_nuclei,,,29-30.06.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-6-2,Field NGC4151,field-of-view; active_galactic_nuclei,,,29-30.06.1994,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-6-3,NGC4151,active_galactic_nuclei,,,29-30.06.1994,3m,3m,0h10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-6-4,NGC4151,active_galactic_nuclei,,,29-30.06.1994,3m,3m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-6-5,NGC4151,active_galactic_nuclei,,,29-30.06.1994,2m,2m,0h20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-6-6,NGC4151,active_galactic_nuclei,,,29-30.06.1994,2m,2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-6-14,MRK231,galaxies; active_galactic_nuclei,,,29-30.06.1994,20m,20m,1h30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-6-15,MRK231,galaxies; active_galactic_nuclei,,,29-30.06.1994,10m,10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-6-16,MRK231,galaxies; active_galactic_nuclei,,,29-30.06.1994,15m,15m,2h05m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-6-17,MRK231,galaxies; active_galactic_nuclei,,,29-30.06.1994,10m,10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-6-18,MRK231,galaxies; active_galactic_nuclei,,,29-30.06.1994,5m,5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXX-6-19,Field MRK279,galaxies; field-of-view; active_galactic_nuclei,,,29-30.06.1994,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-1,MRK3,active_galactic_nuclei,,,17-18.12.1991,20m,20m,3h55m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-2,MRK3,active_galactic_nuclei,,,17-18.12.1991,10m,10m,4h20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-3,MRK3,active_galactic_nuclei,,,17-18.12.1991,20m,20m,4h40m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-4,MRK3,active_galactic_nuclei,,,17-18.12.1991,10m,10m,5h05m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-5,Field MRK3,field-of-view; active_galactic_nuclei,,,17-18.12.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-6,Field MRK3,field-of-view; active_galactic_nuclei,,,17-18.12.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-7,Field MRK6,field-of-view; active_galactic_nuclei,,,17-18.12.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-8,MRK6,active_galactic_nuclei,,,17-18.12.1991,7m,7m,5h40m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-1,NGC1068,galaxies,,,26-27.12.1991,6m,6m,19h07m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-2,NGC1068,galaxies,,,26-27.12.1991,4m,4m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-3,NGC1068,galaxies,,,26-27.12.1991,2m,2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-4,NGC1068,galaxies,,,26-27.12.1991,1m20s,1m20s,19h40m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-5,NGC1068,galaxies,,,26-27.12.1991,40s,40s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-6,NGC1068,galaxies,,,26-27.12.1991,20s,20s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-7,Field NGC1068,galaxies; field-of-view,,,26-27.12.1991,20s,20s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-1-8,Field NGC1068,galaxies; field-of-view,,,26-27.12.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-2-13,Field MRK372,galaxies; field-of-view; active_galactic_nuclei,,,26-27.12.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-2-14,Field MRK372,galaxies; field-of-view; active_galactic_nuclei,,,26-27.12.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-2-15,MRK372,galaxies; active_galactic_nuclei,,,26-27.12.1991,30m,30m,22h18m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-2-16,Field NGC1275,field-of-view; active_galactic_nuclei,,,26-27.12.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-2-17,Field NGC1275,field-of-view; active_galactic_nuclei,,,26-27.12.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-2-18,NGC1275,active_galactic_nuclei,,,26-27.12.1991,10m,10m,23h20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-2-19,NGC1275,active_galactic_nuclei,,,26-27.12.1991,10m,10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-2-20,NGC1275,active_galactic_nuclei,,,26-27.12.1991,10m,10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-2-21,NGC1275,active_galactic_nuclei,,,26-27.12.1991,20m,20m,0h00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-2-23,NGC1068,galaxies,,,26-27.12.1991,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIX-2-16,NGC3227,active_galactic_nuclei,,,10-11.01.1992,15m,15m,4h45m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
